native_author,native_creator,datetime,d_release,Year,Month,Day,event_url,row_type,weight,Event_object_native_name
159,441,"2009-03-21 15:29:42",3.2,2009,3,21,f4a65c58-c0a8-0169-2a8c-eeeae0510c3d,0,0.00378552564433198,"new bug does not ask for target milestone"
159,378,"2009-03-21 15:29:42",3.2,2009,3,21,f4a65c58-c0a8-0169-2a8c-eeeae0510c3d,1,0.00552676040390946,"new bug does not ask for target milestone"
159,159,"2009-03-21 15:29:42",3.2,2009,3,21,f4a65c58-c0a8-0169-2a8c-eeeae0510c3d,1,0.0057978072924291,"new bug does not ask for target milestone"
159,373,"2009-03-21 15:29:42",3.2,2009,3,21,f4a65c58-c0a8-0169-2a8c-eeeae0510c3d,1,0.0186992266529141,"new bug does not ask for target milestone"
159,143,"2009-03-21 16:09:18",3.2,2009,3,21,f49232f2-c0a8-0169-2a8c-eeea1632817d,0,0.00121146085564621,"sorting of query nodes and archive categories in the task list"
159,399,"2009-03-21 16:09:18",3.2,2009,3,21,f49232f2-c0a8-0169-2a8c-eeea1632817d,1,0.00296663921809116,"sorting of query nodes and archive categories in the task list"
159,159,"2009-03-21 16:09:18",3.2,2009,3,21,f49232f2-c0a8-0169-2a8c-eeea1632817d,1,0.00296750537652678,"sorting of query nodes and archive categories in the task list"
118,118,"2009-03-22 19:22:56",3.2,2009,3,22,f4a7f393-c0a8-0169-2a8c-eeea3cd7a9d7,0,0.99,"[api] move MarkupLanguageConfiguration to API"
118,118,"2009-03-23 15:07:34",3.2,2009,3,23,f4a7f393-c0a8-0169-2a8c-eeea3cd7a9d7,1,0.99,"[api] move MarkupLanguageConfiguration to API"
118,391,"2009-03-23 17:21:11",3.2,2009,3,23,f4a7e96a-c0a8-0169-2a8c-eeea7de941d9,0,0.00822036873974151,"external links in mylyn help should open a new window"
118,399,"2009-03-23 17:21:11",3.2,2009,3,23,f4a7e96a-c0a8-0169-2a8c-eeea7de941d9,1,0.00823343543868396,"external links in mylyn help should open a new window"
118,118,"2009-03-23 17:21:11",3.2,2009,3,23,f4a7e96a-c0a8-0169-2a8c-eeea7de941d9,1,0.0082354293169741,"external links in mylyn help should open a new window"
304,304,"2009-03-23 17:37:34",3.2,2009,3,23,f4a7e0ce-c0a8-0169-2a8c-eeea309f9e17,0,0.00781735959970572,"update the contribution ideas listing"
304,304,"2009-03-23 17:37:34",3.2,2009,3,23,f4a7e0ce-c0a8-0169-2a8c-eeea309f9e17,1,0.00781979787667456,"update the contribution ideas listing"
304,98,"2009-03-23 17:37:34",3.2,2009,3,23,f4a7e0ce-c0a8-0169-2a8c-eeea309f9e17,1,0.0080186262204504,"update the contribution ideas listing"
391,391,"2009-03-23 17:59:38",3.2,2009,3,23,f4a7e96a-c0a8-0169-2a8c-eeea7de941d9,0,0.008209339048336,"external links in mylyn help should open a new window"
391,399,"2009-03-23 17:59:38",3.2,2009,3,23,f4a7e96a-c0a8-0169-2a8c-eeea7de941d9,1,0.00822235313777639,"external links in mylyn help should open a new window"
391,118,"2009-03-23 17:59:38",3.2,2009,3,23,f4a7e96a-c0a8-0169-2a8c-eeea7de941d9,1,0.00822462278191257,"external links in mylyn help should open a new window"
399,296,"2009-03-23 19:57:42",3.2,2009,3,23,f494eaf6-c0a8-0169-2a8c-eeea2e4db852,0,0.00136801807152503,"[delete] test"
399,296,"2009-03-23 19:57:42",3.2,2009,3,23,f494eaf6-c0a8-0169-2a8c-eeea2e4db852,1,0.00136802590816871,"[delete] test"
399,373,"2009-03-23 19:57:42",3.2,2009,3,23,f494eaf6-c0a8-0169-2a8c-eeea2e4db852,1,0.00137139240647759,"[delete] test"
399,399,"2009-03-23 19:57:44",3.2,2009,3,23,f494eaf6-c0a8-0169-2a8c-eeea2e4db852,1,0.99,"[delete] test"
173,173,"2009-03-24 02:36:01",3.2,2009,3,24,f4a7f514-c0a8-0169-2a8c-eeea2fe25404,0,0.99,"XPlannerAttributeMapperTest fails with attached stack trace"
399,399,"2009-03-24 13:45:05",3.2,2009,3,24,f4a7fdad-c0a8-0169-2a8c-eeea1cd5126f,0,0.99,"Insufficient Permissions when updating repository configuration with JIRA 3.13.1 Professional"
416,416,"2009-03-24 18:13:52",3.2,2009,3,24,f4a803a0-c0a8-0169-2a8c-eeea0cf1894b,0,0.99,"Invalid element in org.eclipse.mylyn.internal.jira.core.wsdl.beans.RemoteServerInfo ? serverTime"
118,118,"2009-03-24 18:19:50",3.2,2009,3,24,f4a7f1cb-c0a8-0169-2a8c-eeea0a4b3f94,1,0.0255958406547534,"support for nested markup blocks"
118,118,"2009-03-24 18:21:39",3.2,2009,3,24,f4a80474-c0a8-0169-2a8c-eeea557ee29b,0,0.99,"Update WikiText developer documentation to reflect nested block capability"
416,416,"2009-03-24 18:34:39",3.2,2009,3,24,f4a803a0-c0a8-0169-2a8c-eeea0cf1894b,1,0.31306548835667,"Invalid element in org.eclipse.mylyn.internal.jira.core.wsdl.beans.RemoteServerInfo ? serverTime"
118,118,"2009-03-24 18:41:45",3.2,2009,3,24,f4a80474-c0a8-0169-2a8c-eeea557ee29b,1,0.99,"Update WikiText developer documentation to reflect nested block capability"
399,416,"2009-03-24 18:53:59",3.2,2009,3,24,f4a803a0-c0a8-0169-2a8c-eeea0cf1894b,0,0.15461202426972,"Invalid element in org.eclipse.mylyn.internal.jira.core.wsdl.beans.RemoteServerInfo ? serverTime"
399,416,"2009-03-24 18:53:59",3.2,2009,3,24,f4a803a0-c0a8-0169-2a8c-eeea0cf1894b,1,0.183838384795281,"Invalid element in org.eclipse.mylyn.internal.jira.core.wsdl.beans.RemoteServerInfo ? serverTime"
399,399,"2009-03-24 19:41:08",3.2,2009,3,24,f4a803a0-c0a8-0169-2a8c-eeea0cf1894b,1,0.142894191624432,"Invalid element in org.eclipse.mylyn.internal.jira.core.wsdl.beans.RemoteServerInfo ? serverTime"
373,457,"2009-03-24 19:57:10",3.2,2009,3,24,f493feab-c0a8-0169-2a8c-eeea71e279cd,0,0.00130968422550931,"when moving bugs to another product, provide a mechanism of reassigning to the default assignee"
373,159,"2009-03-24 19:57:10",3.2,2009,3,24,f493feab-c0a8-0169-2a8c-eeea71e279cd,1,0.00133815799793777,"when moving bugs to another product, provide a mechanism of reassigning to the default assignee"
373,399,"2009-03-24 19:57:10",3.2,2009,3,24,f493feab-c0a8-0169-2a8c-eeea71e279cd,1,0.00139703756132581,"when moving bugs to another product, provide a mechanism of reassigning to the default assignee"
399,399,"2009-03-24 20:15:49",3.2,2009,3,24,f4a7fdad-c0a8-0169-2a8c-eeea1cd5126f,1,0.571576766497729,"Insufficient Permissions when updating repository configuration with JIRA 3.13.1 Professional"
416,399,"2009-03-24 20:37:25",3.2,2009,3,24,f4a803a0-c0a8-0169-2a8c-eeea0cf1894b,1,0.0970774868934011,"Invalid element in org.eclipse.mylyn.internal.jira.core.wsdl.beans.RemoteServerInfo ? serverTime"
214,6,"2009-03-25 03:56:50",3.2,2009,3,25,f4a7ee52-c0a8-0169-2a8c-eeea05e6c588,0,0.0107298556131986,"[regression] authentification fails with mod_auth_sspi or NTLM"
214,220,"2009-03-25 03:56:50",3.2,2009,3,25,f4a7ee52-c0a8-0169-2a8c-eeea05e6c588,1,0.0108588148285285,"[regression] authentification fails with mod_auth_sspi or NTLM"
214,6,"2009-03-25 03:56:50",3.2,2009,3,25,f4a7ee52-c0a8-0169-2a8c-eeea05e6c588,1,0.0108843796689768,"[regression] authentification fails with mod_auth_sspi or NTLM"
9,9,"2009-03-25 09:30:03",3.2,2009,3,25,f4a808e7-c0a8-0169-2a8c-eeeae9743627,0,0.99,"Failure in wikitext ui doc build"
118,9,"2009-03-25 13:10:20",3.2,2009,3,25,f4a808e7-c0a8-0169-2a8c-eeeae9743627,0,0.0665946066056349,"Failure in wikitext ui doc build"
399,6,"2009-03-25 13:36:25",3.2,2009,3,25,f4a7ee52-c0a8-0169-2a8c-eeea05e6c588,0,0.0103820137339483,"[regression] authentification fails with mod_auth_sspi or NTLM"
399,220,"2009-03-25 13:36:25",3.2,2009,3,25,f4a7ee52-c0a8-0169-2a8c-eeea05e6c588,1,0.0104992889840728,"[regression] authentification fails with mod_auth_sspi or NTLM"
399,6,"2009-03-25 13:36:25",3.2,2009,3,25,f4a7ee52-c0a8-0169-2a8c-eeea05e6c588,1,0.0105223923646414,"[regression] authentification fails with mod_auth_sspi or NTLM"
399,214,"2009-03-25 13:36:25",3.2,2009,3,25,f4a7ee52-c0a8-0169-2a8c-eeea05e6c588,1,0.0411075125276013,"[regression] authentification fails with mod_auth_sspi or NTLM"
214,214,"2009-03-25 13:55:55",3.2,2009,3,25,f4a7ee52-c0a8-0169-2a8c-eeea05e6c588,1,0.0404165807559224,"[regression] authentification fails with mod_auth_sspi or NTLM"
214,399,"2009-03-25 13:55:55",3.2,2009,3,25,f4a7ee52-c0a8-0169-2a8c-eeea05e6c588,1,0.221370729772479,"[regression] authentification fails with mod_auth_sspi or NTLM"
9,118,"2009-03-25 14:29:18",3.2,2009,3,25,f4a808e7-c0a8-0169-2a8c-eeeae9743627,1,0.111383702191676,"Failure in wikitext ui doc build"
399,399,"2009-03-25 14:35:54",3.2,2009,3,25,f4a80c4a-c0a8-0169-2a8c-eeea1223d04e,0,0.99,"wikitext feature points to incubator update site"
159,457,"2009-03-25 15:42:38",3.2,2009,3,25,f493feab-c0a8-0169-2a8c-eeea71e279cd,0,0.00130832713546543,"when moving bugs to another product, provide a mechanism of reassigning to the default assignee"
159,159,"2009-03-25 15:42:38",3.2,2009,3,25,f493feab-c0a8-0169-2a8c-eeea71e279cd,1,0.00133671177364203,"when moving bugs to another product, provide a mechanism of reassigning to the default assignee"
159,399,"2009-03-25 15:42:38",3.2,2009,3,25,f493feab-c0a8-0169-2a8c-eeea71e279cd,1,0.00139539215020699,"when moving bugs to another product, provide a mechanism of reassigning to the default assignee"
159,373,"2009-03-25 15:42:38",3.2,2009,3,25,f493feab-c0a8-0169-2a8c-eeea71e279cd,1,0.0287470212548825,"when moving bugs to another product, provide a mechanism of reassigning to the default assignee"
344,9,"2009-03-25 16:27:29",3.2,2009,3,25,f4a808e7-c0a8-0169-2a8c-eeeae9743627,0,0.0484224828164073,"Failure in wikitext ui doc build"
344,118,"2009-03-25 16:27:29",3.2,2009,3,25,f4a808e7-c0a8-0169-2a8c-eeeae9743627,1,0.0703562363973514,"Failure in wikitext ui doc build"
344,9,"2009-03-25 16:27:29",3.2,2009,3,25,f4a808e7-c0a8-0169-2a8c-eeeae9743627,1,0.0907531512057929,"Failure in wikitext ui doc build"
118,118,"2009-03-25 19:47:55",3.2,2009,3,25,f4a808e7-c0a8-0169-2a8c-eeeae9743627,1,0.0496242160045915,"Failure in wikitext ui doc build"
118,9,"2009-03-25 19:47:55",3.2,2009,3,25,f4a808e7-c0a8-0169-2a8c-eeeae9743627,1,0.0554293585846296,"Failure in wikitext ui doc build"
118,344,"2009-03-25 19:47:55",3.2,2009,3,25,f4a808e7-c0a8-0169-2a8c-eeeae9743627,1,0.0698292159700012,"Failure in wikitext ui doc build"
118,399,"2009-03-25 19:50:56",3.2,2009,3,25,f4a80c4a-c0a8-0169-2a8c-eeea1223d04e,0,0.0556918510958382,"wikitext feature points to incubator update site"
118,118,"2009-03-26 00:15:25",3.2,2009,3,26,f4a80cbc-c0a8-0169-2a8c-eeea78f1340f,0,0.99,"the markup cheat sheet is not always visible"
6,6,"2009-03-26 04:27:59",3.2,2009,3,26,f4a7ee52-c0a8-0169-2a8c-eeea05e6c588,1,0.0100292061186047,"[regression] authentification fails with mod_auth_sspi or NTLM"
6,214,"2009-03-26 04:27:59",3.2,2009,3,26,f4a7ee52-c0a8-0169-2a8c-eeea05e6c588,1,0.025803658739563,"[regression] authentification fails with mod_auth_sspi or NTLM"
6,399,"2009-03-26 04:27:59",3.2,2009,3,26,f4a7ee52-c0a8-0169-2a8c-eeea05e6c588,1,0.03314765174403,"[regression] authentification fails with mod_auth_sspi or NTLM"
343,399,"2009-03-26 05:05:50",3.2,2009,3,26,f4a7fdad-c0a8-0169-2a8c-eeea1cd5126f,0,0.0203745113208366,"Insufficient Permissions when updating repository configuration with JIRA 3.13.1 Professional"
343,399,"2009-03-26 05:05:50",3.2,2009,3,26,f4a7fdad-c0a8-0169-2a8c-eeea1cd5126f,1,0.0222880283744224,"Insufficient Permissions when updating repository configuration with JIRA 3.13.1 Professional"
118,118,"2009-03-26 13:42:22",3.2,2009,3,26,f4a80cbc-c0a8-0169-2a8c-eeea78f1340f,1,0.0348712627069792,"the markup cheat sheet is not always visible"
416,416,"2009-03-26 14:16:28",3.2,2009,3,26,f4a7a96c-c0a8-0169-2a8c-eeea90287e02,0,0.00634107489068145,"do not highlight multi segment issue ids such as PROJECT-PLAN-123"
416,399,"2009-03-26 14:16:28",3.2,2009,3,26,f4a7a96c-c0a8-0169-2a8c-eeea90287e02,1,0.00634550201593138,"do not highlight multi segment issue ids such as PROJECT-PLAN-123"
416,399,"2009-03-26 16:43:51",3.2,2009,3,26,f4a794a7-c0a8-0169-2a8c-eeea9bef80c4,0,0.00596883947773888,"fix and speed up JiraFilterTest"
416,416,"2009-03-26 17:08:35",3.2,2009,3,26,f4a794a7-c0a8-0169-2a8c-eeea9bef80c4,1,0.198,"fix and speed up JiraFilterTest"
416,399,"2009-03-26 17:47:01",3.2,2009,3,26,f4a55f30-c0a8-0169-2a8c-eeea9f519b13,0,0.00307858979675558,"string compare for Bugzilla versions is not robust"
416,159,"2009-03-26 17:47:01",3.2,2009,3,26,f4a55f30-c0a8-0169-2a8c-eeea9f519b13,1,0.00317750299691381,"string compare for Bugzilla versions is not robust"
416,399,"2009-03-26 17:47:01",3.2,2009,3,26,f4a55f30-c0a8-0169-2a8c-eeea9f519b13,1,0.00320796824969642,"string compare for Bugzilla versions is not robust"
416,373,"2009-03-26 17:47:01",3.2,2009,3,26,f4a55f30-c0a8-0169-2a8c-eeea9f519b13,1,0.00340419313343747,"string compare for Bugzilla versions is not robust"
399,343,"2009-03-26 18:17:58",3.2,2009,3,26,f4a7fdad-c0a8-0169-2a8c-eeea1cd5126f,1,0.0351559307993075,"Insufficient Permissions when updating repository configuration with JIRA 3.13.1 Professional"
159,457,"2009-03-26 18:19:27",3.2,2009,3,26,f4874221-c0a8-0169-2a8c-eeea7133d8ce,0,0.000886402418032546,"recognize comment#number link on bug editor"
159,143,"2009-03-26 18:19:27",3.2,2009,3,26,f4874221-c0a8-0169-2a8c-eeea7133d8ce,1,0.000913908885839845,"recognize comment#number link on bug editor"
159,373,"2009-03-26 18:19:27",3.2,2009,3,26,f4874221-c0a8-0169-2a8c-eeea7133d8ce,1,0.000914319211893481,"recognize comment#number link on bug editor"
159,399,"2009-03-26 18:19:27",3.2,2009,3,26,f4874221-c0a8-0169-2a8c-eeea7133d8ce,1,0.00142599345507316,"recognize comment#number link on bug editor"
159,159,"2009-03-26 18:19:27",3.2,2009,3,26,f4874221-c0a8-0169-2a8c-eeea7133d8ce,1,0.00143778755692741,"recognize comment#number link on bug editor"
118,118,"2009-03-27 02:22:06",3.2,2009,3,27,f4a80e13-c0a8-0169-2a8c-eeea360335fe,0,0.99,"[carbon] source editor shows tooltip from tabs"
118,118,"2009-03-27 02:23:34",3.2,2009,3,27,f4a80e13-c0a8-0169-2a8c-eeea360335fe,1,0.99,"[carbon] source editor shows tooltip from tabs"
9,9,"2009-03-27 03:04:07",3.2,2009,3,27,f4a808e7-c0a8-0169-2a8c-eeeae9743627,1,0.021130896961041,"Failure in wikitext ui doc build"
9,344,"2009-03-27 03:04:07",3.2,2009,3,27,f4a808e7-c0a8-0169-2a8c-eeeae9743627,1,0.0217228571525369,"Failure in wikitext ui doc build"
399,399,"2009-03-28 06:15:51",3.2,2009,3,28,f4a80e53-c0a8-0169-2a8c-eeeaceae1dc5,0,0.99,"[api] make TasksUiInternal.getShell() accessible"
399,399,"2009-03-30 01:31:42",3.2,2009,3,30,f4a7ee52-c0a8-0169-2a8c-eeea05e6c588,1,0.0123021714288718,"[regression] authentification fails with mod_auth_sspi or NTLM"
399,173,"2009-03-30 02:09:37",3.2,2009,3,30,f4a7f514-c0a8-0169-2a8c-eeea2fe25404,0,0.0106667658264875,"XPlannerAttributeMapperTest fails with attached stack trace"
399,173,"2009-03-30 02:09:37",3.2,2009,3,30,f4a7f514-c0a8-0169-2a8c-eeea2fe25404,1,0.0106717225023249,"XPlannerAttributeMapperTest fails with attached stack trace"
399,399,"2009-03-30 02:09:41",3.2,2009,3,30,f4a7f514-c0a8-0169-2a8c-eeea2fe25404,1,0.99,"XPlannerAttributeMapperTest fails with attached stack trace"
118,118,"2009-03-30 11:38:48",3.2,2009,3,30,f4a7c733-c0a8-0169-2a8c-eeea3d586fdf,0,0.00585860357599145,"guess the mime type of attachments from the filename using plug-in registered meta-data"
118,118,"2009-03-30 11:38:48",3.2,2009,3,30,f4a7c733-c0a8-0169-2a8c-eeea3d586fdf,1,0.00585860357599145,"guess the mime type of attachments from the filename using plug-in registered meta-data"
118,399,"2009-03-30 11:38:48",3.2,2009,3,30,f4a7c733-c0a8-0169-2a8c-eeea3d586fdf,1,0.00586291688578028,"guess the mime type of attachments from the filename using plug-in registered meta-data"
118,118,"2009-03-30 19:09:08",3.2,2009,3,30,f4a7a744-c0a8-0169-2a8c-eeea4448c0a3,0,0.00553038106123599,"odd font discrepancies when formatting bullets with markup"
118,118,"2009-03-30 19:09:08",3.2,2009,3,30,f4a7a744-c0a8-0169-2a8c-eeea4448c0a3,1,0.00553046735411321,"odd font discrepancies when formatting bullets with markup"
373,159,"2009-03-30 19:13:13",3.2,2009,3,30,f49a6b6f-c0a8-0169-2a8c-eeea10730217,0,0.00154234798412356,"mapper get.. method did not return the excpected value"
373,399,"2009-03-30 19:13:13",3.2,2009,3,30,f49a6b6f-c0a8-0169-2a8c-eeea10730217,1,0.0015423535993898,"mapper get.. method did not return the excpected value"
373,159,"2009-03-30 19:13:13",3.2,2009,3,30,f49a6b6f-c0a8-0169-2a8c-eeea10730217,1,0.00154236108650685,"mapper get.. method did not return the excpected value"
373,373,"2009-03-30 19:13:13",3.2,2009,3,30,f49a6b6f-c0a8-0169-2a8c-eeea10730217,1,0.00190202167894397,"mapper get.. method did not return the excpected value"
373,200,"2009-03-30 19:22:41",3.2,2009,3,30,f487ee53-c0a8-0169-2a8c-eeea95180a11,0,0.000940064121638496,"Headless search fails if repository url has an ""/"" at the end for Bugzilla 2.23"
373,200,"2009-03-30 19:22:41",3.2,2009,3,30,f487ee53-c0a8-0169-2a8c-eeea95180a11,1,0.000940064969261298,"Headless search fails if repository url has an ""/"" at the end for Bugzilla 2.23"
