native_author,native_creator,datetime,d_release,Year,Month,Day,event_url,row_type,weight,Event_object_native_name
63,373,"2006-05-16 20:49:06",0.6,2006,5,16,f486e9ad-c0a8-0169-2a8c-eeeaa124e8d6,0,0.0616347078301043,"bugzilla editor comment layout"
63,304,"2006-05-16 20:49:06",0.6,2006,5,16,f486e9ad-c0a8-0169-2a8c-eeeaa124e8d6,1,0.0750517063143114,"bugzilla editor comment layout"
63,373,"2006-05-16 20:49:06",0.6,2006,5,16,f486e9ad-c0a8-0169-2a8c-eeeaa124e8d6,1,0.0881962098311,"bugzilla editor comment layout"
373,373,"2006-05-17 19:14:04",0.6,2006,5,17,f486e9ad-c0a8-0169-2a8c-eeeaa124e8d6,1,0.0258124280376036,"bugzilla editor comment layout"
373,63,"2006-05-17 19:14:04",0.6,2006,5,17,f486e9ad-c0a8-0169-2a8c-eeeaa124e8d6,1,0.026994423215886,"bugzilla editor comment layout"
304,304,"2006-05-22 12:47:50",0.6,2006,5,22,f486ed53-c0a8-0169-2a8c-eeea3ed956bc,0,0.99,"[api] synchronization jobs should be cancelable"
373,304,"2006-05-23 13:14:26",0.6,2006,5,23,f486ed53-c0a8-0169-2a8c-eeea3ed956bc,0,0.0258475948496026,"[api] synchronization jobs should be cancelable"
373,304,"2006-05-23 13:14:26",0.6,2006,5,23,f486ed53-c0a8-0169-2a8c-eeea3ed956bc,1,0.0258564090339507,"[api] synchronization jobs should be cancelable"
143,143,"2006-05-29 02:44:13",0.6,2006,5,29,f486f15c-c0a8-0169-2a8c-eeeae446a93f,0,0.99,"use trim bar to show currently active task"
304,373,"2006-05-30 17:54:21",0.6,2006,5,30,f486e91a-c0a8-0169-2a8c-eeeadfafe55b,0,0.00596873099579131,"Bug reports show email address rather than proper names"
207,373,"2006-05-30 18:05:36",0.6,2006,5,30,f486e91a-c0a8-0169-2a8c-eeeadfafe55b,0,0.00596753808461805,"Bug reports show email address rather than proper names"
207,304,"2006-05-30 18:05:36",0.6,2006,5,30,f486e91a-c0a8-0169-2a8c-eeeadfafe55b,1,0.285788383248865,"Bug reports show email address rather than proper names"
297,305,"2006-05-30 18:56:31",0.6,2006,5,30,f486dd85-c0a8-0169-2a8c-eeea2938c947,0,0.00374257013378807,"[new eux] importing/promote/convert Eclipse todo tags/markers items to become tasks"
297,143,"2006-05-30 18:56:31",0.6,2006,5,30,f486dd85-c0a8-0169-2a8c-eeea2938c947,1,0.00375342130005107,"[new eux] importing/promote/convert Eclipse todo tags/markers items to become tasks"
297,457,"2006-05-30 18:56:31",0.6,2006,5,30,f486dd85-c0a8-0169-2a8c-eeea2938c947,1,0.00453137890575969,"[new eux] importing/promote/convert Eclipse todo tags/markers items to become tasks"
297,304,"2006-05-30 18:56:31",0.6,2006,5,30,f486dd85-c0a8-0169-2a8c-eeea2938c947,1,0.00454755640295677,"[new eux] importing/promote/convert Eclipse todo tags/markers items to become tasks"
304,304,"2006-05-30 19:37:38",0.6,2006,5,30,f486dd85-c0a8-0169-2a8c-eeea2938c947,1,0.00454559061765686,"[new eux] importing/promote/convert Eclipse todo tags/markers items to become tasks"
304,297,"2006-05-30 19:37:38",0.6,2006,5,30,f486dd85-c0a8-0169-2a8c-eeea2938c947,1,0.152760316462471,"[new eux] importing/promote/convert Eclipse todo tags/markers items to become tasks"
304,304,"2006-05-30 20:11:09",0.6,2006,5,30,f486e91a-c0a8-0169-2a8c-eeeadfafe55b,1,0.0845814081139593,"Bug reports show email address rather than proper names"
304,207,"2006-05-30 20:11:09",0.6,2006,5,30,f486e91a-c0a8-0169-2a8c-eeeadfafe55b,1,0.0881962098311,"Bug reports show email address rather than proper names"
207,207,"2006-06-01 16:03:58",0.6,2006,6,1,f486e91a-c0a8-0169-2a8c-eeeadfafe55b,1,0.0188477426992421,"Bug reports show email address rather than proper names"
143,143,"2006-06-20 18:22:48",0.6,2006,6,20,f486ff6f-c0a8-0169-2a8c-eeea686295b3,0,0.99,"Local category editor should be a dialog"
