"source","target"
"dklimke","swish"
"xLA45","JoyVBehar"
"phnixT","VMRdaCosta"
"irishspy","MelissaTweets"
"Robertdol","RonPaulForums"
"jwisser","piersmorgan"
"alexrharrington","LibertyPoet"
"tahDeetz","erickbrockway"
"kimberlyrpike","sullydish"
"3m0ss","piersmorgan"
"Black_King","NadiaEncourages"
"Unclecheeser","BlackSheepRpt"
"drupkins","graceishuman"
"KSTAR102TALK","MelissaTweets"
"MattMurph24","KrystalBall1"
"fstonenyt","JacksonDiehl"
"abbeylakey","stillblazingtho"
"libgrrrl","PaulBegala"
"MsLZP","CharlesMBlow"
"bellanerdette","AlanFisher"
"pamspaulding","clarknt67"
"LadyBugz528","piersmorgan"
"teresamccarthy","P0TUS"
"kurthjl","blackthisout"
"yasmineelsabawi","AntDeRosa"
"billhammett","THEHermanCain"
"RoddyEskew","piersmorgan"
"JoaoPedroL","BorowitzReport"
"measuringcups","TheFix"
"marcslove","drgrist"
"DMVPersianQT","iamdanielharris"
"politicques","jeremyscahill"
"DanCitizen","paulbegala"
"Be4Long","dandrezner"
"ShaunaReporter","LOLGOP"
"lookupfolks","JohnWillyams"
"PardonMyFrench","anamariecox"
"evilgrrl","JamilSmith"
"MunozCNNiReport","CNNDirectoUSA"
"tatt2d","WILLisms"
"heisyyamileth","CharlesMBlow"
"LUCKYMW","BorowitzReport"
"breathless2","BorowitzReport"
"jeanablackford","DickMorrisTweet"
"matagordacrna","MooseOfReason"
"museisluse","Ritalynman"
"Rhondako","pvenable"
"MegE_N","DavidMDrucker"
"BrandonBohning","dickmorristweet"
"JAFThrasher","buddyroemer"
"HalfMadPoetic","southernavenger"
"Janu401","BorowitzReport"
"defiantgrrl","PaulBegala"
"sethstyers","BorowitzReport"
"superbug75","cyndeZu"
"recycleanimals","LibertyPoet"
"curiouscliche","desifeminista"
"CGD0027","AdeleinTexas"
"dr_heiner","DaveMontero"
"djsarahspin","fbihop"
"allanbrauer","sullydish"
"SVSalon","janjamm"
"studentactivism","drgrist"
"BuArtsJournal","morgansher"
"thedavidseth","jeremyscahill"
"fadboo","CFHeather"
"Socalectric12","CNN"
"danielwein","davidfrum"
"keiferwalsh","piersmorgan"
"joelhousman","delrayser"
"Padoozles","PerryTruthTeam"
"FCUnivision","UnivisionNews"
"EmbraceTheRight","DaveyHo69"
"BobzGone","desifeminista"
"JoshuaChavers","BorowitzReport"
"Lemming_Watcher","MelissaTweets"
"TempeBacon","LOLGOP"
"louvice","JoeMyGod"
"michaeltrivette","rolandsmartin"
"Marinezmom","BryanJFischer"
"Political_Logic","LibertyPoet"
"davidlopan","digiRT"
"williamzitser","LOLGOP"
"paulsbien","piersmorgan"
"Mike_Zawadzki","CRENpolitics"
"MojaveMusing","jeremyscahill"
"Teresa_Koch","WILLisms"
"betibiel","fleonyleon"
"Willie_Blunt","cnnbrk"
"JamesFallows","drgrist"
"jdstravelsource","AC360"
"StephenBabe","TheFix"
"PatrickMuscenti","washingtonpost"
"Miss_Lisha","DaRealPHILL"
"NickAsolas","eliselabottcnn"
"Letters4theLord","BryanJFischer"
"Jcoltrinari","afwjam"
"MackBradley","BorowitzReport"
"therightjenn","RodDMartin"
"MaxeenDeniro","BorowitzReport"
"twingals","mikeallen"
"johnklin","piersmorgan"
"HeinDauven","LibertyPoet"
"Julienne_L","ashong"
"getsocialsavvy","rolandsmartin"
"FoL2009","BorowitzReport"
"Wintery_Knight","Heritage"
"fluffhead67","BorowitzReport"
"kacisptx","g3vol"
"Diva_Nancy","aishatyler"
"petulantskeptic","jeremyscahill"
"RWBowen","RantBully"
"TravisJHoller","dickmorristweet"
"nick_ramsey","DaveMontero"
"kurthjl","blackthisout"
"maureenmackie","TheFix"
"BuBu1002","atlasshrugs"
"_iambrittnee","rolandsmartin"
"weesaintsfan","gatewaypundit"
"horaxhorax","jeremyscahill"
"MDomeracki","fakedansavage"
"LadyBugz528","rationalists"
"NowIKnoEvrythng","FreeRangeK"
"Rick_Corbett","blackthisout"
"TV_Agent","DavidCarlson1"
"CaseyGeorge","ThatChristyChic"
"Jeff_DeLuca","followjenjones"
"Princessalycia7","CharlesBivona"
"shley84","aishatyler"
"addteach","umairh"
"iNvU212","NatJournalBaron"
"TeamRomney","andreamsaul"
"mcrboston2006","CBSNews"
"DanJSum","MelissaTweets"
"gmo418","addiestan"
"usernamenuse","EL_Wi11"
"davidfrum","TerryMoran"
"robints","bridgettwagner"
"tinklebott","JonathanMPaul"
"ECIG99","TerryMoran"
"Skorz3ny","daddy_san"
"octavio_medina","BorowitzReport"
"AGuyNamedTito","CBSNews"
"TheOldOakInfo","Marcellachella"
"BldingTBettrMT","STXherry"
"DAbitty","PunditMom"
"Travis_CL","chuckdevore"
"lazzzzydog","GovGaryJohnson"
"ShadowySalmon","jeremyscahill"
"JackWeingart","LaurenCBS"
"OR_Conservative","dickmorristweet"
"Dareensawan","TheMiinz"
"TimDannemiller","BillGertz"
"RonPaul2012NEWS","deroo1da"
"creativeachieve","DreaMcCoy"
"adamdjacobson","jeremyscahill"
"miguelangeltoro","CBSNews"
"OsborneInk","drgrist"
"Sweetey15","sullydish"
"MelissaTweets","ExJon"
"YemenFreeVoice","acarvin"
"SMcBrideR","P0TUS"
"dbess_62","JoyVBehar"
"graceishuman","drgoddess"
"GOPWing","RodDMartin"
"nnjteaparty","atlasshrugs"
"Twpdag","TPPatriots"
"jwisser","themoornextdoor"
"axpez","fakedansavage"
"Jcoltrinari","WonTooThreeFore"
"seendsley","jeremyscahill"
"sean_digiart","FilmLadd"
"therightjenn","RodDMartin"
"bpopeizdope","LOLGOP"
"naeemac","marissaaevans"
"lerationnel","piersmorgan"
"trifeckta","ComputerJay"
"nds0581","TheFix"
"","nrkenny"
"MichaelDThomas2","Shoq"
"ILikeMikePerry","ILikeMikePerry"
"Padoozles","PerryStudents"
"DanielKoehle","BlackSheepRpt"
"FinchHaven","cliffschecter"
"zoltar244","blogdiva"
"chinhon","peterdaou"
"Be4Long","NadiaEncourages"
"recycleanimals","rationalists"
"ShakeRoeckle","BorowitzReport"
"xChefDanx","BorowitzReport"
"dangainor","MajoratNJ"
"allanbrauer","JoeMyGod"
"cstew13","piersmorgan"
"MaxeenDeniro","jeremyscahill"
"AllAboutRace","MaxBlumenthal"
"Clarknt67","jamiekilstein"
"Reece_Goodale","piersmorgan"
"LAZ39","mikerogerstx"
"seaneddington85","PaulBegala"
"usernamenuse","LibertyPoet"
"DonaldPretari","jeremyscahill"
"CircleOfTwo","YoshuaDavis"
"kofic","ashong"
"Teamillow","alexjhuang"
"RonMeyerJr","Heritage"
"mllanders","MaxBlumenthal"
"IamTsatch25","SupermanHotMale"
"NanoBot13","armlessphelan"
"jodiecongirl","LimericksEcon"
"chrislamb","GerryDuggan"
"NSlayton","nick_klaus"
"Professor000","mattfraction"
"professimous","SooperMexican"
"JeffersonObama","davidbadash"
"FairTaxNancy","AnyaArisohn"
"Mayssia","BlackSheepRpt"
"waflanagan","delrayser"
"bendeming","ambranykol"
"OrlandoWazers","BorowitzReport"
"djwaglmuffin","PennyRed"
"Fwadeboshnchoke","TheFix"
"DannyGroner","AntDeRosa"
"SawyerHackett","piersmorgan"
"maryhopewest","HuffingtonPost"
"4eversafiya15","piersmorgan"
"IwanKamah","Heritage"
"spunkyAFshorty","jeremyscahill"
"Paula_Dockery","TheTeaParty_net"
"mytngenes","AlexNBCNews"
"FunCoolChickie","AC360"
"FENTONFALLON","StevieWatson"
"MessierLights","jamiekilstein"
"NimboKatz","TSwan313"
"BrickM","TheFix"
"MoreThanLapsed","unknowablewoman"
"vcw42","aterkel"
"LeoAdrien","jeremyscahill"
"Revo_olutionary","rationalists"
"MrEduardo21","maryforrest"
"hlbengineering","JamesFallows"
"BlackSheepRpt","bluberripoptart"
"larrysowder","THEHermanCain"
"bsarte","policygal"
"ryanfinnegan","TheFix"
"mdrfl","P0TUS"
"dfcv","anildash"
"AggiAshagre_","studentactivism"
"montanasown","keder"
"jacobkornbluh","Daroff"
"Grieboski","TheFix"
"Leg1on","CBSNews"
"Mabel_XYX","TheFix"
"Skunkt","KrystalBall1"
"CarlinaToledoP","dandrezner"
"thunder_maker","JamilSmith"
"laurawachal","jeremyscahill"
"raghuthaatha","daddy_san"
"BrentALang","PaulBegala"
"mchieppa10","garyfranchi"
"TheVigilantLens","jeremyscahill"
"Shavaun66","TeamBachmann"
"CGD0027","TeamRickPerry"
"chriscapozzi","KMPHR"
"kdsasser","warnerjennifer"
"genwlz","maryforrest"
"ninjanerdd","stillblazingtho"
"caseyloper","Paeter_Michael"
"fortherehewas","dmccabe"
"DFW_ALERTS","rolandsmartin"
"ChristmasDahlin","BeyBreezyCanada"
"MunozCNNiReport","CNNDirectoUSA"
"PatrickMuscenti","AC360"
"Pnthrgrlgail","anamariecox"
"LDLUERSSEN","rdsanchezjr"
"mikejgr","Daroff"
"Ashley_Reynolds","LOLGOP"
"AScreamingBird","blackthisout"
"zoltar244","jeremyscahill"
"mattbaron","BorowitzReport"
"welloverpar","mbolez"
"BrettMDecker","AnnekeEGreen"
"AlvinsMom","Cirincione"
"Socalectric12","CNN"
"betty1328","rationalists"
"annepenketh","PaulBegala"
"SnookyTLC","BorowitzReport"
"Jacob4Freedom","kevnham"
"JoaoPedroL","BorowitzReport"
"shawnjohn0369","skunkwkrz"
"eclecticbrotha","jkfecke"
"TwoKidsandaFish","TracyLatz"
"bpolitic","mschica12"
"Tigressreow","BlackCanseco"
"Glow2010","blogdiva"
"ifiokumontuen","mrworthington"
"MaxeenDeniro","Buck_Fachmann"
"","an0nyc"
"itsmonopoli","BeyBreezyCanada"
"","an0nyc"
"PatRCO","PaulBegala"
"zacksoccer","TheFix"
"luisestrada_","TheFix"
"salbano","aishatyler"
"brianjcarroll8","USATOpinion"
"Marguer_d","craasch"
"SchoolerLA","dickmorristweet"
"dstarwriter59","E_Harp_"
"Artco77","junerenner"
"gordonfactor85","buddyroemer"
"yanNickFury","GitEmGirl"
"mrjackcoleman","ADIOCHAIN"
"Gordon_Cummings","PaulBegala"
"sethdeckard","notjessewalker"
"acwriter01","anton_georgiou"
"NeshasAgenda","CNN"
"CONCEDE","piersmorgan"
"BobzGone","drewginsburg"
"JRC_","TheFix"
"PhattyF","keithboykin"
"Political_Logic","blackthisout"
"VishalAswani","gopaulblair"
"NPSusa","craasch"
"cfallon11","TheFix"
"Women4Huntsman","tinklebott"
"celestemc","BlackCanseco"
"aprilmcleod","BorowitzReport"
"TrevorHillAZ","nealcarruth"
"ConorPWilliams","PaulBegala"
"Wizardfkap","sohali2012"
"info4liberty","southernavenger"
"draglikepull","jeremyscahill"
"CeceSurfCityUsa","ianessling"
"DogloverUSA","AdeleinTexas"
"EvaPilgrim","TheFix"
"csledge89","AC360"
"rich7200","KerryPicket"
"be_d","BorowitzReport"
"t_bombers","clintonlambeth"
"jonas_axelsson","piersmorgan"
"Shavaun66","dickmorristweet"
"Jacob4Freedom","mikerogerstx"
"daviddespain","rolandsmartin"
"MattMurph24","nNomad_"
"dstarwriter59","E_Harp_"
"thenewinfluence","kengpdx"
"faris007","carmenlezeth"
"paulvseale","MelissaTweets"
"RachRittenberry","THEHermanCain"
"HeckYaDangIt","AnonyOps"
"TruthReportNow","PerryStudents"
"MainBrotherCain","shawnpwilliams"
"JeffGlawe","davidfrum"
"PhoenixWomanMN","abesauer"
"Be4Long","joethegr8one"
"jimprosser","TheFix"
"sjh2222","sierrawallman"
"theonlyadult","BorowitzReport"
"teralex42","piersmorgan"
"Barbiewithatude","jeremyscahill"
"avocams","ak2sandiego"
"SoLaTiDoBlades","GovGaryJohnson"
"christychipman","toddbarry"
"kitchencinque","anamariecox"
"joelhousman","BorowitzReport"
"melpeskoe","emokidsloveme"
"EliseW222","swindellium"
"ThadCollins","dmitriyshapiro"
"Political_Logic","UOJim"
"jstanghini","jeremyscahill"
"Elizabeth_Cabal","cnnbrk"
"dgregbutcher","dickmorristweet"
"MLevoff","TheFix"
"aliens8myKat","TheFix"
"mightymarce","BorowitzReport"
"Women4Huntsman","mneuberger"
"jasonjalves","digiRT"
"AmyKremer","nykellen"
"TimAlbrechtIA","TheFix"
"Yesim4Obama","AC360"
"JonnyPrestwick","HowManyPotUsers"
"debbiebess","lheal"
"Artco77","dickmorristweet"
"aisb23","BorowitzReport"
"FoL2009","RealBuckyB"
"nikkig5","rationalists"
"labrat65","cmfcknw"
"payoladeville","lilibalfour"
"ExcitingGrowth","djroze"
"PunkCapitalist","LibertyPoet"
"CAPARRIS","piersmorgan"
"Mayssia","TheOldOakInfo"
"j_nb","AntDeRosa"
"TexasGrizzlette","WILLisms"
"powderblush","piersmorgan"
"joelhousman","whoiswillo"
"Ringuette","TheFix"
"ToddProbasco","CNN"
"ak2sandiego","KrystalBall1"
"Angelete71","P0TUS"
"kathryncporter","dandrezner"
"CulturedChaosNY","HuffingtonPost"
"LibertyShovel","RevPac"
"sorendayton","TerryMoran"
"jonathonmc","mrk_krwn"
"akchambers","Blaze_ChrisS"
"hopeworldpeace","BorowitzReport"
"KSTAR102TALK","dickmorristweet"
"RattlerVolJDII","HuffPostPol"
"ruckinguallnite","RonPaul"
"enricchi","MaxBlumenthal"
"ForeignPolicy4u","joshrogin"
"Eowyn9","BorowitzReport"
"Dunnemarogra","blackthisout"
"LindaQueentivo","BorowitzReport"
"Jason_Darnell","piersmorgan"
"besbev","addiestan"
"eloinadiaz","piersmorgan"
"notbeefmon","rationalists"
"estevezj","jonzynation"
"NJWineGeek","Buck_Fachmann"
"Buck_Fachmann","beatitudes"
"KaineKerr","glengyron"
"srhodes214","jeremyscahill"
"chassuz","southerntalker"
"timthesocialist","Bosson100"
"whizchem","BorowitzReport"
"bkb2443","deroo1da"
"LasConfessional","aishatyler"
"annylocura87","sosoruco"
"jaycomito","mattshultz"
"steve_rucinski","buddyroemer"
"comaraster","JamesFallows"
"MattLyke","conor64"
"bellanerdette","jeremyscahill"
"grimacetjackson","rexparker"
"top_tw_entertai","piersmorgan"
"dariustullis","meglanker"
"usernamenuse","edhartel"
"toyrabbit","MarthaLaurin"
"BlackSheepRpt","garyfranchi"
"honorsocietyfan","KrishanaDavis"
"OctaveFilms","goodinohio"
"TheRealCrabfood","D_Stockley"
"CGD0027","PoliTexan"
"EdVeracity","BorowitzReport"
"Ronin_Grp","aishatyler"
"jgriffo31","rolandsmartin"
"southerntalker","TheFreshBrew"
"Erin_Brown","BrandonKiser"
"mayaoviedo","sonjatejada"
"NimboKatz","MaxBlumenthal"
"pbfritz","dandrezner"
"aimiosiorgreg","VESTITOBENE"
"JWDixonizer","brianbeutler"
"Kim_AE","intelwire"
"AyeEmBeezy","LOLGOP"
"manycardigans","TheFix"
"SoLaTiDoBlades","mtracey"
"Hometown_Hero12","alpha1906"
"ggrayeb","Heritage"
"AzureWolf83","HuffPostPol"
"jcpuva","jeremyscahill"
"LoONa_BLuE","JoyVBehar"
"YinkaDiz","rolandsmartin"
"FairTaxNancy","NewsNinja2012"
"Howie_theKid","aishatyler"
"","Mayssia"
"jensalan","AAIUSA"
"ajs_dad","MelissaTweets"
"thedavidseth","BorowitzReport"
"CliftonR","anamariecox"
"brianjcarroll8","TheFix"
"oceana7","garrett_herrin"
"Ramon_HYFR","lisa_speaks"
"bluedevildavey","Heritage"
"EastCoastDaMost","sullydish"
"BenjaminSauceda","dglasscock"
"tmarie627","TheReidReport"
"iankinanga","zainverjeecnn"
"Rozzario10","PaulBegala"
"MenorahRose","brandootr"
"Julienne_L","ashong"
"pistolpatty75","JessaNaomi"
"ChrisBoese","TheFix"
"JennaAWhite","joshua_perry"
"scSche","TRMirCat"
"honorsocietyfan","marissaaevans"
"louvice","BorowitzReport"
"katiemjy","particle_bored"
"SouthernJewel","jeremyscahill"
"KG4Hunned","LOLGOP"
"johnnysudol","TPPatriots"
"BMARTINofSC","JoyVBehar"
"tristanberry","Dbargen"
"PhattyF","JamilSmith"
"tonyalmq","buddyroemer"
"SchoolerLA","TeamBachmann"
"Socalectric12","CNN"
"desenchufame","LibertyPoet"
"spunkyAFshorty","Mlsif"
"DevineCarama","rolandsmartin"
"sjdorst","TheFix"
"Jenevalynne","CFHeather"
"rashida_goddess","LOLGOP"
"tad_482","Dbargen"
"conyersdavis","markzbarabak"
"DUANEMADDY","_iFound2Pac_"
"citizenmowatt","ThePinkoRag"
"GarryRSmith","Heritage"
"YinkaDiz","rolandsmartin"
"Cuppy1","SusanECloud"
"narileve","alpha1906"
"whtNBlueBlazerz","RobHemz"
"ellieohiso","BorowitzReport"
"AmericaNeedsMR","rjgrace"
"pennyd2","addiestan"
"derrick_turk","leftnode"
"Seth_wrestles","DPaswaters"
"barrybj711","ADIOCHAIN"
"prestonpratt","MDMRN"
"niubi","JamesFallows"
"zacksoccer","TheFix"
"jdpiersoniv","swish"
"HighleyUnbound","Heritage"
"mackiesmama","attackerman"
"snoopervizion","POPVOX"
"professimous","keder"
"FoldsOfFlab","owillis"
"hismerecry","jimspellmancnn"
"KY_Headhuntr","atlasshrugs"
"EPWVLaw","Adenovir"
"usgroovykids","JoyVBehar"
"Amadii","PresidentSantos"
"inathanael","dustincarmack"
"eryntylerr","BettyFckinWhite"
"DMVPersianQT","pappou"
"CGD0027","AC360"
"KatrinaPierson","TeamBachmann"
"RonPaul2012NEWS","RevPac"
"leareiter","blogdiva"
"Iowans_Rock","IowaGOPer"
"jamalegbaria","washingtonpost"
"2think55","tgiovanetti"
"StephCantizano","BorowitzReport"
"usernamenuse","TruPerformance"
"NY_Dano","usernamenuse"
"PasstheDoucheys","BorowitzReport"
"emilylhauser","drgrist"
"MainandWall","PaulBegala"
"ksa4liberty","blackthisout"
"lhwhitaker","owillis"
"LauraKBrowning","piersmorgan"
"SizzleMayfield","rolandsmartin"
"Chaplinesque","MaxBlumenthal"
"honorsocietyfan","marissaaevans"
"jamms","ACLU"
"lanceorchid","ProgressFlorida"
"sandinbrick","meglanker"
"blogdiva","studentactivism"
"missb62","buddyroemer"
"gwbertsch","keder"
"KcNightfire","AnonyOps"
"Josh_Painter","LegInsurrection"
"aland","whoiswillo"
"adampopescu","notjessewalker"
"HelenJonal","BorowitzReport"
"ratzkywatzky","chrisburlingame"
"troubledthinker","ashong"
"Women4Huntsman","JonHuntsman12"
"KatInWilm","jeremyscahill"
"SvenStraatveit","djsarahspin"
"JimEdwardsnyc","scott_nicholson"
"BrittanyLuebke","rationalists"
"MorgaineSwann","davidbadash"
"theonlyadult","MelanieDNC"
"johnvoelcker","PaulBegala"
"ChrisKuper","deroo1da"
"red_hardliner","TheFix"
"GitEmGirl","GitEmGirl"
"DaliaFFahmy","EhabZ"
"A22523","acarvin"
"Norsu2","AgentLambos"
"CGD0027","MelissaTweets"
"Carmouflagger","PoloJonesie"
"forevermoraa23","Cyn_cee"
"ahdiaz","CarolineWren"
"thedavidseth","JoshDorner"
"MagicLoveHose","owillis"
"BRmarketwatch","BlackSheepRpt"
"Hamster41","jeremyscahill"
"cyndeZu","r3VOLutionMarch"
"OctaveFilms","ronishortcakes"
"nicholasvollaro","RonNehring"
"miheekimkort","ASE"
"mattmdiaz","deviatar"
"B_Spotless","TonyRomm"
"yourpalpete","DougBenson"
"ksa4liberty","mikerogerstx"
"mikejgr","TerryMoran"
"geggyta","KurtSchlichter"
"B_D_Silver","TheFix"
"TallKid737","IngridGergmen"
"RonPaulRaps","cyndeZu"
"dariustullis","ammaarahk"
"billck","THEHermanCain"
"loraine0815","TweetJeanster"
"aMirAKAle1908","mandelion_"
"","kellymoses1"
"pamspaulding","paulbegala"
"FineCalliCat","DLoesch"
"Tom1247","dmataconis"
"jacketsfan71","aishatyler"
"bkb2443","RevPac"
"FaizanQu","BeyBreezyCanada"
"raeg999","faithcnn"
"JohnMayerAsASim","BillMc7"
"aldeot","runsweetlew"
"ShadowySalmon","blogdiva"
"SchoolerLA","JazzShaw"
"msbs05","dickmorristweet"
"JanaThomas","davidfrum"
"slpettis","jkcarp1230"
"watchkeep","runedart"
"PatRCO","sullydish"
"Ritalynman","Stars5Steve"
"billck","Watts_Bunker"
"leighblue","BorowitzReport"
"JMBurger3","piersmorgan"
"AmyAbe","DougBenson"
"Miagogo","Andrew_w88"
"hismerecry","rolandsmartin"
"RosalindR","stephen_taylor"
"TheOldOakInfo","cyndeZu"
"krteasley","ethanklapper"
"AngryNIdaho","AshleyRParker"
"jailer98","bluberripoptart"
"M3TALH3AD71","rolandsmartin"
"KristenCadman","eugenialeigh"
"djshoward","rickperryfacts"
"RealEstateSally","ashong"
"pfaliano","markcassello"
"GoldenDiva1","davidbadash"
"Rhondako","RightWordWriter"
"JackMarchetti","piersmorgan"
"manycardigans","ashong"
"whistle39","LilianaSegura"
"Women4Huntsman","RhondaBentz"
"rich7200","dickmorristweet"
"MarquettaDimond","piersmorgan"
"Women4Huntsman","TheFix"
"Paula_Dockery","IrreverentView"
"LAZ39","deroo1da"
"WilliamHallman","TheFix"
"cxarli","Clarknt67"
"TXRight","chuckdevore"
"be_d","BorowitzReport"
"ezrapp","Daroff"
"nastearns","dickmorristweet"
"sagerchatter","TheInDecider"
"kiaramillerr","LOLGOP"
"DanFarfan","RichLowry"
"LeahDaisyD","TheFix"
"MadisonWarner","qaesar1"
"southerntalker","barkway"
"esfaceblack","LOLGOP"
"CLENDENING77","stillblazingtho"
"riffraaf","sullydish"
"DeanWJackson","JamesFallows"
"followjenjones","clarknt67"
"RyMB","Pres_Bartlet"
"josephthudson","piersmorgan"
"Padoozles","MelissaTweets"
"mshotspot70_kc","HinesJimmy"
"PDSebastian","andreamsaul"
"ParulaBlue","PaulBegala"
"DrLorax1","jeremyscahill"
"Eristophanes","barkway"
"Bushido61","BorowitzReport"
"jforestier","dmataconis"
"t_bombers","AlexDictates"
"greenfrog12","JoeMyGod"
"LancePanton","TheFix"
"HolewaStanCav","dickmorristweet"
"DaisyDeadhead","blackthisout"
"RandysRight","PolitixGal"
"EdJLopezReyes","TerryMoran"
"sskywalkerr","atodell"
"bigdogsbg","BorowitzReport"
"FirmieFirms","AC360"
"theboyknowsbest","DarthNader"
"blatta_in_al","toddstarnes"
"Kyle_Carter6","stillblazingtho"
"itsthebunk","BorowitzReport"
"TrevorHillAZ","Steele_Michael"
"CGD0027","PerryTwibe"
"GlobalCollapse","HedgefundPLAY"
"LogCabinGOP","RClarkeCooper"
"Jean_ie","SupermanHotMale"
"fizzbang","GerryDuggan"
"culdesacked","Milehimama"
"JD_KING","TheLastDomino"
"shellypooh38","SupermanHotMale"
"Rogueish","mattfraction"
"SVSalon","suzikel6"
"whizchem","TUSK81"
"MainBrotherCain","Danshootsblanks"
"MagicZoetrope","melmstephens"
"econoJer","LimericksEcon"
"BlakeAlexis","AmpofoBoadi"
"elizanne","JoyVBehar"
"TabithaStevens8","EyeOnPolitics"
"USAforFreeLibya","SlaughterAM"
"SDPlatton","MelissaTweets"
"davelevans","CBSNews"
"superfares","BorowitzReport"
"RhondaBentz","TheFix"
"Andrew_w88","tesswaggoner"
"fconroy","TheFix"
"Barbiewithatude","TheFix"
"traviscrayton","TheFix"
"lukeramone","JoshDorner"
"PhattyF","sullydish"
"davidqatar","MaxBlumenthal"
"AnonHooker","blogdiva"
"usrepbot","jahimes"
"_Nik_Lee","dubpool"
"_Nosa_","LaurenCBS"
"ryanfinnegan","TheFix"
"eduardosuarez","BorowitzReport"
"nanoushxOx","ClassClownKJL"
"dotmmb","AnonyOps"
"CGD0027","Heritage"
"ravinepal","bloombergview"
"DrJZLecter","GovGaryJohnson"
"Gobrooklyn","BorowitzReport"
"NtelligentIdiot","JoyVBehar"
"David747Heavy","daveweigel"
"PaulSnatchko","mkclark12"
"UOJim","BorowitzReport"
"Rob_Coh","davidbadash"
"badrockr","WolfNW"
"_sik","piersmorgan"
"Nate_Norris","piersmorgan"
"milkman_JC","aishatyler"
"payoladeville","LOLGOP"
"emerson_leroy","TheFix"
"levin_n","washingtonpost"
"TNforHuntsman","RClarkeCooper"
"Scooter_NJ","PaulBegala"
"Free_Radical1","UnstableIsotope"
"IkeKitman","DartmouthReview"
"zoee2102","aishatyler"
"CraneStation","pamspaulding"
"djp4516","CBSNews"
"JustAmira","alelanca"
"ANGEL_MENDOZAAA","JamesFallows"
"Kashkh","davidfrum"
"SnookyTLC","piersmorgan"
"jasonjalves","JoyVBehar"
"jpconnorjr","P0TUS"
"JessieBrewer","PunditMom"
"metaquest","Pnthrgrlgail"
"robertansel","JoyVBehar"
"rachelEcows","JamesFallows"
"YoungDiplomat","2chambers"
"MissBeaE","rolandsmartin"
"Thoughtsnviews","TeamRickPerry"
"andrewrcamp","TheFix"
"KittyAntonik","BlackSheepRpt"
"libertyanarchy","Manafism"
"missjaime","piersmorgan"
"NightRider1906","BorowitzReport"
"davidjbier","TerryMoran"
"Josh_Painter","gatewaypundit"
"afc33125","JoeMyGod"
"shellypooh38","peterdaou"
"sonofapritch1","DemocratMachine"
"Katie4Politics","kylemaichle52"
"jlaich","daveweigel"
"OhioforHuntsman","RClarkeCooper"
"Stylishgurl","ashong"
"lanceorchid","JoyVBehar"
"Kgdaguy","piersmorgan"
"malliefred","TheFix"
"bpopeizdope","NatJournalBaron"
"PaisleyPosey","AnonyOps"
"AmericanSpringg","FairTaxNancy"
"ChrisSpoke","stephen_taylor"
"TNforHuntsman","markzbarabak"
"emilylhauser","jkfecke"
"NoraElizaKell","thecaucus"
"sfitzpatrick924","TheFix"
"ImMrS0L0D0L0","stillblazingtho"
"AU0725","piersmorgan"
"joshuamiller79","BlackSheepRpt"
"KeninEastman","IcarusPundit"
"NateInDC","LogCabinGOP"
"good4politics","CFHeather"
"jailer98","AlexDictates"
"emersonvirginia","rationalists"
"skthatch","keder"
"rachb314","piersmorgan"
"stefrudd","kady"
"JonathanBandy","sorendayton"
"","Shawnyoung292"
"Wilson46201","kiptew"
"montanasown","dickmorristweet"
"ksa4liberty","cyndeZu"
"brhandler","TheFix"
"slouch2geneva","jeremyscahill"
"zoee2102","JoyVBehar"
"AmericaNeedsMR","kesgardner"
"cityoftucsonaz","TheFix"
"JeffGlawe","daveweigel"
"rvedrenne","kesgardner"
"professimous","SooperMexican"
"CRHuffman","TheDemocrats"
"kleinjos","djsarahspin"
"TxLibertyCaucus","cyndeZu"
"bubafett","Heritage"
"inMO_CAbound","brianbeutler"
"4Roxanne","PARADEofCHAOS9"
"datotheiane","BorowitzReport"
"FamousJurimas","JoyVBehar"
"daniahy","AAIUSA"
"lfcusa","piersmorgan"
"TuffLikeHuff","RonPaulsFriend"
"CNNPR","CNNLive"
"_StephRose","Terry2790"
"bromomontana27","HiMyNameIsSeton"
"RocketMom5300","KLSouth"
"tamkiller","JoyVBehar"
"Jay_Tizzle_","YoshuaDavis"
"JustAmira","TFTJennifer"
"TNforHuntsman","LogCabinGOP"
"whistle39","bloombergview"
"E_Murphy21","piersmorgan"
"capecodgurl","TeresaKopec"
"andh0w","buddyroemer"
"","SpaceBoyROX"
"tammyinlalaland","TheFix"
"bfreshtweet","markzbarabak"
"Joshuaishere","TheFix"
"erinhaust","TeamBachmann"
"Brandooom","rationalists"
"ChrisBoese","owillis"
"CRussellM","GovGaryJohnson"
"88paolo","chrisargyris"
"PoblanaLV","TheFix"
"Paula_Dockery","TheTeaParty_net"
"ChelseyMullins","RonNehring"
"ChrisOnly1USA","MelissaTweets"
"tvsteve","BorowitzReport"
"willspencer","dickmorristweet"
"pbolyard","Heritage"
"Redhead_Tam","jeremyscahill"
"inathanael","danholler"
"ZakAl_Ali","piersmorgan"
"titonka","daveweigel"
"girlycubfan","CatholicDems"
"MunozCNNiReport","CNNDirectoUSA"
"4Kast","DrSetItOff"
"fadboo","TPPatriots"
"OscarHuapaya","thecaucus"
"Seth_wrestles","DPaswaters"
"WBH_Politics","daveweigel"
