native_author,native_creator,datetime,d_release,Year,Month,Day,event_url,row_type,weight,Event_object_native_name
365,98,"2007-06-29 11:17:39",2.1,2007,6,29,f4895cab-c0a8-0169-2a8c-eeea57d44687,1,0.025468476251914,"Content assist: I see 2 of everything"
365,304,"2007-06-29 11:17:39",2.1,2007,6,29,f4895cab-c0a8-0169-2a8c-eeea57d44687,1,0.0263461916229113,"Content assist: I see 2 of everything"
365,143,"2007-06-29 11:17:39",2.1,2007,6,29,f4895cab-c0a8-0169-2a8c-eeea57d44687,1,0.0267567567567568,"Content assist: I see 2 of everything"
293,293,"2007-06-29 12:22:14",2.1,2007,6,29,f48966a5-c0a8-0169-2a8c-eeea34536f94,0,0.99,"attachment names are not displaying for connectors by default"
304,143,"2007-06-29 14:07:29",2.1,2007,6,29,f48951f1-c0a8-0169-2a8c-eeea01fff421,0,0.0205981968697679,"editors opened for repository tasks are missing web browser button"
304,304,"2007-06-29 14:07:29",2.1,2007,6,29,f48951f1-c0a8-0169-2a8c-eeea01fff421,1,0.0251298175870571,"editors opened for repository tasks are missing web browser button"
304,143,"2007-06-29 14:07:29",2.1,2007,6,29,f48951f1-c0a8-0169-2a8c-eeea01fff421,1,0.0359821620271483,"editors opened for repository tasks are missing web browser button"
304,241,"2007-06-29 14:08:31",2.1,2007,6,29,f4872a30-c0a8-0169-2a8c-eeeacb7e573a,0,0.00161534994613257,"[new eux] add ability to attach images to tasks"
304,143,"2007-06-29 14:08:31",2.1,2007,6,29,f4872a30-c0a8-0169-2a8c-eeeacb7e573a,1,0.00161570486291624,"[new eux] add ability to attach images to tasks"
304,241,"2007-06-29 14:08:31",2.1,2007,6,29,f4872a30-c0a8-0169-2a8c-eeeacb7e573a,1,0.00161572853235389,"[new eux] add ability to attach images to tasks"
304,304,"2007-06-29 14:08:31",2.1,2007,6,29,f4872a30-c0a8-0169-2a8c-eeeacb7e573a,1,0.00311419316832622,"[new eux] add ability to attach images to tasks"
304,35,"2007-06-29 14:08:31",2.1,2007,6,29,f4872a30-c0a8-0169-2a8c-eeeacb7e573a,1,0.0127553597827443,"[new eux] add ability to attach images to tasks"
304,293,"2007-06-29 14:17:09",2.1,2007,6,29,f48966a5-c0a8-0169-2a8c-eeea34536f94,0,0.0923179760157911,"attachment names are not displaying for connectors by default"
304,53,"2007-06-29 14:36:49",2.1,2007,6,29,f4882118-c0a8-0169-2a8c-eeea7112fe91,0,0.0026702101665613,"[api] AbstractRepositoryTaskEditor needs to be decomposed"
304,304,"2007-06-29 14:36:49",2.1,2007,6,29,f4882118-c0a8-0169-2a8c-eeea7112fe91,1,0.00267908295878073,"[api] AbstractRepositoryTaskEditor needs to be decomposed"
304,143,"2007-06-29 14:36:49",2.1,2007,6,29,f4882118-c0a8-0169-2a8c-eeea7112fe91,1,0.00267932823630144,"[api] AbstractRepositoryTaskEditor needs to be decomposed"
304,399,"2007-06-29 14:36:49",2.1,2007,6,29,f4882118-c0a8-0169-2a8c-eeea7112fe91,1,0.00434649712302929,"[api] AbstractRepositoryTaskEditor needs to be decomposed"
304,373,"2007-06-29 14:36:49",2.1,2007,6,29,f4882118-c0a8-0169-2a8c-eeea7112fe91,1,0.00618267167308443,"[api] AbstractRepositoryTaskEditor needs to be decomposed"
399,371,"2007-06-29 16:29:32",2.1,2007,6,29,f4894d5a-c0a8-0169-2a8c-eeeac0d13809,0,0.0165,"[api] JiraTaskDataHandler.postTaskData() should return id instead of key"
399,304,"2007-06-29 16:29:32",2.1,2007,6,29,f4894d5a-c0a8-0169-2a8c-eeeac0d13809,1,0.0174059628433438,"[api] JiraTaskDataHandler.postTaskData() should return id instead of key"
399,143,"2007-06-29 16:29:32",2.1,2007,6,29,f4894d5a-c0a8-0169-2a8c-eeeac0d13809,1,0.0174221268736124,"[api] JiraTaskDataHandler.postTaskData() should return id instead of key"
399,371,"2007-06-29 16:29:32",2.1,2007,6,29,f4894d5a-c0a8-0169-2a8c-eeeac0d13809,1,0.0174383360198137,"[api] JiraTaskDataHandler.postTaskData() should return id instead of key"
399,399,"2007-06-29 16:29:32",2.1,2007,6,29,f4894d5a-c0a8-0169-2a8c-eeeac0d13809,1,0.0176673076036442,"[api] JiraTaskDataHandler.postTaskData() should return id instead of key"
268,268,"2007-06-29 17:39:28",2.1,2007,6,29,f4896adf-c0a8-0169-2a8c-eeea5088d1c5,0,0.99,"DataAccessException when trying to close an issue in Mylyn eclipse plugin"
304,268,"2007-06-29 18:04:16",2.1,2007,6,29,f4896adf-c0a8-0169-2a8c-eeea5088d1c5,0,0.198,"DataAccessException when trying to close an issue in Mylyn eclipse plugin"
304,309,"2007-06-29 18:08:59",2.1,2007,6,29,f48697b3-c0a8-0169-2a8c-eeea02cb8a35,0,0.00118584901819647,"[connector] XPlanner"
304,304,"2007-06-29 18:08:59",2.1,2007,6,29,f48697b3-c0a8-0169-2a8c-eeea02cb8a35,1,0.001192158635823,"[connector] XPlanner"
304,143,"2007-06-29 18:08:59",2.1,2007,6,29,f48697b3-c0a8-0169-2a8c-eeea02cb8a35,1,0.00139011219570175,"[connector] XPlanner"
304,28,"2007-06-29 18:08:59",2.1,2007,6,29,f48697b3-c0a8-0169-2a8c-eeea02cb8a35,1,0.00196634978662842,"[connector] XPlanner"
304,166,"2007-06-29 18:08:59",2.1,2007,6,29,f48697b3-c0a8-0169-2a8c-eeea02cb8a35,1,0.00196646227748029,"[connector] XPlanner"
304,48,"2007-06-29 18:08:59",2.1,2007,6,29,f48697b3-c0a8-0169-2a8c-eeea02cb8a35,1,0.00196734347684542,"[connector] XPlanner"
304,217,"2007-06-29 18:08:59",2.1,2007,6,29,f48697b3-c0a8-0169-2a8c-eeea02cb8a35,1,0.00197098952193806,"[connector] XPlanner"
304,88,"2007-06-29 18:08:59",2.1,2007,6,29,f48697b3-c0a8-0169-2a8c-eeea02cb8a35,1,0.00207939604829672,"[connector] XPlanner"
304,361,"2007-06-29 18:08:59",2.1,2007,6,29,f48697b3-c0a8-0169-2a8c-eeea02cb8a35,1,0.00293292460304854,"[connector] XPlanner"
304,319,"2007-06-29 18:08:59",2.1,2007,6,29,f48697b3-c0a8-0169-2a8c-eeea02cb8a35,1,0.0043372687479494,"[connector] XPlanner"
304,399,"2007-06-29 18:08:59",2.1,2007,6,29,f48697b3-c0a8-0169-2a8c-eeea02cb8a35,1,0.00490760956485213,"[connector] XPlanner"
304,220,"2007-06-29 18:08:59",2.1,2007,6,29,f48697b3-c0a8-0169-2a8c-eeea02cb8a35,1,0.00490815234528358,"[connector] XPlanner"
304,248,"2007-06-29 18:08:59",2.1,2007,6,29,f48697b3-c0a8-0169-2a8c-eeea02cb8a35,1,0.00517135235778105,"[connector] XPlanner"
143,268,"2007-06-29 18:24:21",2.1,2007,6,29,f4896adf-c0a8-0169-2a8c-eeea5088d1c5,0,0.147580486514986,"DataAccessException when trying to close an issue in Mylyn eclipse plugin"
143,304,"2007-06-29 18:24:21",2.1,2007,6,29,f4896adf-c0a8-0169-2a8c-eeea5088d1c5,1,0.216035711333632,"DataAccessException when trying to close an issue in Mylyn eclipse plugin"
304,304,"2007-06-29 19:09:50",2.1,2007,6,29,f4896adf-c0a8-0169-2a8c-eeea5088d1c5,1,0.121860576069539,"DataAccessException when trying to close an issue in Mylyn eclipse plugin"
304,143,"2007-06-29 19:09:50",2.1,2007,6,29,f4896adf-c0a8-0169-2a8c-eeea5088d1c5,1,0.145967536593348,"DataAccessException when trying to close an issue in Mylyn eclipse plugin"
143,143,"2007-06-29 19:38:35",2.1,2007,6,29,f4896adf-c0a8-0169-2a8c-eeea5088d1c5,1,0.114315353299546,"DataAccessException when trying to close an issue in Mylyn eclipse plugin"
284,284,"2007-06-30 12:26:04",2.1,2007,6,30,f4896df0-c0a8-0169-2a8c-eeea92a16481,0,0.99,"Login problem of Generic web-based repository access for GForge"
299,299,"2007-06-30 13:47:14",2.1,2007,6,30,f4896f57-c0a8-0169-2a8c-eeeaabde16a0,0,0.99,"add view shortcut for ""task repositories"""
143,284,"2007-07-01 01:39:42",2.1,2007,7,1,f4896df0-c0a8-0169-2a8c-eeea92a16481,0,0.03513378532889,"Login problem of Generic web-based repository access for GForge"
399,399,"2007-07-01 01:48:53",2.1,2007,7,1,f4896f7c-c0a8-0169-2a8c-eeea2aab51f7,0,0.99,"Internal error when submitting bug"
399,399,"2007-07-01 02:12:30",2.1,2007,7,1,f4896f7c-c0a8-0169-2a8c-eeea2aab51f7,1,0.99,"Internal error when submitting bug"
288,288,"2007-07-01 06:14:12",2.1,2007,7,1,f4897626-c0a8-0169-2a8c-eeea54d64acb,0,0.99,"selecting Specific user on Reported by does not enable text field"
430,430,"2007-07-01 10:17:11",2.1,2007,7,1,f48976e3-c0a8-0169-2a8c-eeea81436d76,0,0.99,"Internal API call used in AbstractInterestManipulationAction"
369,430,"2007-07-01 10:19:29",2.1,2007,7,1,f48976e3-c0a8-0169-2a8c-eeea81436d76,0,0.571576766497729,"Internal API call used in AbstractInterestManipulationAction"
284,143,"2007-07-01 11:57:28",2.1,2007,7,1,f4896df0-c0a8-0169-2a8c-eeea92a16481,1,0.0398236403421019,"Login problem of Generic web-based repository access for GForge"
284,284,"2007-07-01 11:57:45",2.1,2007,7,1,f4896df0-c0a8-0169-2a8c-eeea92a16481,1,0.99,"Login problem of Generic web-based repository access for GForge"
143,288,"2007-07-01 13:27:43",2.1,2007,7,1,f4897626-c0a8-0169-2a8c-eeea54d64acb,0,0.0475215207129946,"selecting Specific user on Reported by does not enable text field"
143,143,"2007-07-01 13:27:44",2.1,2007,7,1,f4897626-c0a8-0169-2a8c-eeea54d64acb,1,0.99,"selecting Specific user on Reported by does not enable text field"
399,399,"2007-07-01 13:48:48",2.1,2007,7,1,f4897700-c0a8-0169-2a8c-eeea4b7f183b,0,0.99,"Mylyn does not contribute update site"
143,143,"2007-07-01 14:53:30",2.1,2007,7,1,f4896df0-c0a8-0169-2a8c-eeea92a16481,1,0.03513378532889,"Login problem of Generic web-based repository access for GForge"
143,284,"2007-07-01 14:53:30",2.1,2007,7,1,f4896df0-c0a8-0169-2a8c-eeea92a16481,1,0.0744129567722801,"Login problem of Generic web-based repository access for GForge"
159,159,"2007-07-01 15:53:13",2.1,2007,7,1,f4897706-c0a8-0169-2a8c-eeea67b9d1c4,0,0.99,"wrong Bugs listed for Frank Becker"
143,143,"2007-07-02 01:13:16",2.1,2007,7,2,f48963e0-c0a8-0169-2a8c-eeea399d041c,1,0.0162338715542936,"server validation fail on jira 3.10 servers"
143,143,"2007-07-02 01:23:22",2.1,2007,7,2,f489771a-c0a8-0169-2a8c-eeea0f6f017d,0,0.99,"duplicate detector for jira"
143,143,"2007-07-02 01:26:54",2.1,2007,7,2,f4897efc-c0a8-0169-2a8c-eeea8061baf4,0,0.99,"uri-too long error when searching for duplicates"
143,143,"2007-07-02 01:40:01",2.1,2007,7,2,f489771a-c0a8-0169-2a8c-eeea0f6f017d,1,0.99,"duplicate detector for jira"
132,132,"2007-07-02 07:49:08",2.1,2007,7,2,f4897ff3-c0a8-0169-2a8c-eeea51ec7b5e,0,0.99,"Login to Bugzilla with https"
116,116,"2007-07-03 06:24:01",2.1,2007,7,3,f4898623-c0a8-0169-2a8c-eeea3a0dc7c4,0,0.99,"[Package Explorer] ""Link with Editor"" state not saved"
384,384,"2007-07-03 08:29:01",2.1,2007,7,3,f489897b-c0a8-0169-2a8c-eeea23308f1b,0,0.99,"[web connector] Login request URL and password with &"
143,384,"2007-07-03 10:15:51",2.1,2007,7,3,f489897b-c0a8-0169-2a8c-eeea23308f1b,0,0.0957069124155207,"[web connector] Login request URL and password with &"
399,399,"2007-07-03 10:50:55",2.1,2007,7,3,f4898a08-c0a8-0169-2a8c-eeea6ed07338,0,0.99,"New comment is lost when submit fails"
399,399,"2007-07-03 11:39:06",2.1,2007,7,3,f4898b13-c0a8-0169-2a8c-eeea5ef0d303,0,0.99,"Task activity report does not work"
304,143,"2007-07-03 11:42:58",2.1,2007,7,3,f48963e0-c0a8-0169-2a8c-eeea399d041c,0,0.0129348236169143,"server validation fail on jira 3.10 servers"
304,399,"2007-07-03 11:42:58",2.1,2007,7,3,f48963e0-c0a8-0169-2a8c-eeea399d041c,1,0.0129825599003016,"server validation fail on jira 3.10 servers"
304,143,"2007-07-03 11:42:58",2.1,2007,7,3,f48963e0-c0a8-0169-2a8c-eeea399d041c,1,0.0130116813722653,"server validation fail on jira 3.10 servers"
304,304,"2007-07-03 11:44:32",2.1,2007,7,3,f48963e0-c0a8-0169-2a8c-eeea399d041c,1,0.700035713374682,"server validation fail on jira 3.10 servers"
304,288,"2007-07-03 11:50:00",2.1,2007,7,3,f4897626-c0a8-0169-2a8c-eeea54d64acb,0,0.0174573039925003,"selecting Specific user on Reported by does not enable text field"
304,143,"2007-07-03 11:50:00",2.1,2007,7,3,f4897626-c0a8-0169-2a8c-eeea54d64acb,1,0.0187662972651367,"selecting Specific user on Reported by does not enable text field"
304,143,"2007-07-03 12:02:36",2.1,2007,7,3,f48918f0-c0a8-0169-2a8c-eeea0d472c1b,0,0.0078391408113456,"query failing with ""no version with name..."" error after moving issue"
304,143,"2007-07-03 12:02:36",2.1,2007,7,3,f48918f0-c0a8-0169-2a8c-eeea0d472c1b,1,0.007841599532609,"query failing with ""no version with name..."" error after moving issue"
304,399,"2007-07-03 12:02:36",2.1,2007,7,3,f48918f0-c0a8-0169-2a8c-eeea0d472c1b,1,0.00784775647168084,"query failing with ""no version with name..."" error after moving issue"
304,304,"2007-07-03 12:02:36",2.1,2007,7,3,f48918f0-c0a8-0169-2a8c-eeea0d472c1b,1,0.0078539279361785,"query failing with ""no version with name..."" error after moving issue"
304,373,"2007-07-03 12:02:36",2.1,2007,7,3,f48918f0-c0a8-0169-2a8c-eeea0d472c1b,1,0.00801520906139385,"query failing with ""no version with name..."" error after moving issue"
399,143,"2007-07-03 12:21:14",2.1,2007,7,3,f48918f0-c0a8-0169-2a8c-eeea0d472c1b,0,0.00783447560568237,"query failing with ""no version with name..."" error after moving issue"
399,143,"2007-07-03 12:21:14",2.1,2007,7,3,f48918f0-c0a8-0169-2a8c-eeea0d472c1b,1,0.00783717549867006,"query failing with ""no version with name..."" error after moving issue"
399,399,"2007-07-03 12:21:14",2.1,2007,7,3,f48918f0-c0a8-0169-2a8c-eeea0d472c1b,1,0.00784332201467977,"query failing with ""no version with name..."" error after moving issue"
399,304,"2007-07-03 12:21:14",2.1,2007,7,3,f48918f0-c0a8-0169-2a8c-eeea0d472c1b,1,0.00784948301512286,"query failing with ""no version with name..."" error after moving issue"
399,373,"2007-07-03 12:21:14",2.1,2007,7,3,f48918f0-c0a8-0169-2a8c-eeea0d472c1b,1,0.00801048481450825,"query failing with ""no version with name..."" error after moving issue"
399,399,"2007-07-03 13:30:07",2.1,2007,7,3,f4898c1f-c0a8-0169-2a8c-eeea82e20886,0,0.99,"[website] fix layout of download page on IE6"
304,304,"2007-07-03 14:43:04",2.1,2007,7,3,f4898cd5-c0a8-0169-2a8c-eeea002f5315,0,0.99,"reply button fails to appear on comments if Expand All is used"
258,399,"2007-07-03 15:01:07",2.1,2007,7,3,f4898c1f-c0a8-0169-2a8c-eeea82e20886,0,0.103214634958252,"[website] fix layout of download page on IE6"
258,399,"2007-07-03 15:01:07",2.1,2007,7,3,f4898c1f-c0a8-0169-2a8c-eeea82e20886,1,0.104355162785557,"[website] fix layout of download page on IE6"
457,320,"2007-07-03 16:14:59",2.1,2007,7,3,f4885eff-c0a8-0169-2a8c-eeea28718da8,0,0.00361056667190496,"Empty preference navigation pane on selecting preferences from Task List view menu"
457,143,"2007-07-03 16:14:59",2.1,2007,7,3,f4885eff-c0a8-0169-2a8c-eeea28718da8,1,0.00361902445932648,"Empty preference navigation pane on selecting preferences from Task List view menu"
457,457,"2007-07-03 16:14:59",2.1,2007,7,3,f4885eff-c0a8-0169-2a8c-eeea28718da8,1,0.00363447781017481,"Empty preference navigation pane on selecting preferences from Task List view menu"
457,304,"2007-07-03 16:14:59",2.1,2007,7,3,f4885eff-c0a8-0169-2a8c-eeea28718da8,1,0.0036808315464922,"Empty preference navigation pane on selecting preferences from Task List view menu"
373,373,"2007-07-03 16:30:17",2.1,2007,7,3,f4895dc3-c0a8-0169-2a8c-eeea8a773df5,0,0.0115100717558501,"NPE during authentication if unhandled status returned"
373,373,"2007-07-03 16:30:19",2.1,2007,7,3,f4895dc3-c0a8-0169-2a8c-eeea8a773df5,1,0.99,"NPE during authentication if unhandled status returned"
391,391,"2007-07-03 16:50:27",2.1,2007,7,3,f4898d9b-c0a8-0169-2a8c-eeeae19ae36d,0,0.99,"query fails to display incoming state if only a subtask has incoming state"
373,304,"2007-07-03 19:00:17",2.1,2007,7,3,f4898cd5-c0a8-0169-2a8c-eeea002f5315,0,0.0616347078301043,"reply button fails to appear on comments if Expand All is used"
373,373,"2007-07-03 19:00:19",2.1,2007,7,3,f4898cd5-c0a8-0169-2a8c-eeea002f5315,1,0.99,"reply button fails to appear on comments if Expand All is used"
373,143,"2007-07-03 19:08:09",2.1,2007,7,3,f4897efc-c0a8-0169-2a8c-eeea8061baf4,0,0.0197920847488342,"uri-too long error when searching for duplicates"
373,143,"2007-07-03 19:08:09",2.1,2007,7,3,f4897efc-c0a8-0169-2a8c-eeea8061baf4,1,0.0197960411876041,"uri-too long error when searching for duplicates"
295,143,"2007-07-03 19:16:29",2.1,2007,7,3,f4897efc-c0a8-0169-2a8c-eeea8061baf4,0,0.019760518405381,"uri-too long error when searching for duplicates"
295,143,"2007-07-03 19:16:29",2.1,2007,7,3,f4897efc-c0a8-0169-2a8c-eeea8061baf4,1,0.0197644559402224,"uri-too long error when searching for duplicates"
295,373,"2007-07-03 19:16:29",2.1,2007,7,3,f4897efc-c0a8-0169-2a8c-eeea8061baf4,1,0.33,"uri-too long error when searching for duplicates"
399,399,"2007-07-03 19:20:24",2.1,2007,7,3,f4898ff8-c0a8-0169-2a8c-eeea68d671d8,0,0.99,"Failed to refresh Task List due to org.eclipse.swt.SWTException: Widget is disposed"
143,143,"2007-07-03 19:31:22",2.1,2007,7,3,f4897efc-c0a8-0169-2a8c-eeea8061baf4,1,0.0197056388592863,"uri-too long error when searching for duplicates"
143,373,"2007-07-03 19:31:22",2.1,2007,7,3,f4897efc-c0a8-0169-2a8c-eeea8061baf4,1,0.202082903779612,"uri-too long error when searching for duplicates"
143,295,"2007-07-03 19:31:22",2.1,2007,7,3,f4897efc-c0a8-0169-2a8c-eeea8061baf4,1,0.25561690084969,"uri-too long error when searching for duplicates"
399,463,"2007-07-03 20:01:38",2.1,2007,7,3,f488bb4d-c0a8-0169-2a8c-eeea91b606c8,0,0.00491667948664826,"provide HTML-based widget for rendering formatted wiki text in ticket description"
399,143,"2007-07-03 20:01:38",2.1,2007,7,3,f488bb4d-c0a8-0169-2a8c-eeea91b606c8,1,0.00491837811495482,"provide HTML-based widget for rendering formatted wiki text in ticket description"
399,463,"2007-07-03 20:01:38",2.1,2007,7,3,f488bb4d-c0a8-0169-2a8c-eeea91b606c8,1,0.00492220647471584,"provide HTML-based widget for rendering formatted wiki text in ticket description"
399,304,"2007-07-03 20:01:38",2.1,2007,7,3,f488bb4d-c0a8-0169-2a8c-eeea91b606c8,1,0.00500395837385627,"provide HTML-based widget for rendering formatted wiki text in ticket description"
399,171,"2007-07-03 20:01:38",2.1,2007,7,3,f488bb4d-c0a8-0169-2a8c-eeea91b606c8,1,0.00507932806193571,"provide HTML-based widget for rendering formatted wiki text in ticket description"
399,399,"2007-07-03 20:01:38",2.1,2007,7,3,f488bb4d-c0a8-0169-2a8c-eeea91b606c8,1,0.00695357783422289,"provide HTML-based widget for rendering formatted wiki text in ticket description"
399,373,"2007-07-03 20:01:38",2.1,2007,7,3,f488bb4d-c0a8-0169-2a8c-eeea91b606c8,1,0.00702905914978162,"provide HTML-based widget for rendering formatted wiki text in ticket description"
399,391,"2007-07-03 20:01:38",2.1,2007,7,3,f488bb4d-c0a8-0169-2a8c-eeea91b606c8,1,0.0104652098320433,"provide HTML-based widget for rendering formatted wiki text in ticket description"
373,463,"2007-07-03 20:27:03",2.1,2007,7,3,f488bb4d-c0a8-0169-2a8c-eeea91b606c8,0,0.00491510376377011,"provide HTML-based widget for rendering formatted wiki text in ticket description"
373,143,"2007-07-03 20:27:03",2.1,2007,7,3,f488bb4d-c0a8-0169-2a8c-eeea91b606c8,1,0.00491686139836229,"provide HTML-based widget for rendering formatted wiki text in ticket description"
373,463,"2007-07-03 20:27:03",2.1,2007,7,3,f488bb4d-c0a8-0169-2a8c-eeea91b606c8,1,0.0049206862147221,"provide HTML-based widget for rendering formatted wiki text in ticket description"
373,304,"2007-07-03 20:27:03",2.1,2007,7,3,f488bb4d-c0a8-0169-2a8c-eeea91b606c8,1,0.00500236112453733,"provide HTML-based widget for rendering formatted wiki text in ticket description"
373,171,"2007-07-03 20:27:03",2.1,2007,7,3,f488bb4d-c0a8-0169-2a8c-eeea91b606c8,1,0.00507765757098344,"provide HTML-based widget for rendering formatted wiki text in ticket description"
373,399,"2007-07-03 20:27:03",2.1,2007,7,3,f488bb4d-c0a8-0169-2a8c-eeea91b606c8,1,0.00694929369985391,"provide HTML-based widget for rendering formatted wiki text in ticket description"
373,373,"2007-07-03 20:27:03",2.1,2007,7,3,f488bb4d-c0a8-0169-2a8c-eeea91b606c8,1,0.00702445724215731,"provide HTML-based widget for rendering formatted wiki text in ticket description"
373,391,"2007-07-03 20:27:03",2.1,2007,7,3,f488bb4d-c0a8-0169-2a8c-eeea91b606c8,1,0.0104506225401936,"provide HTML-based widget for rendering formatted wiki text in ticket description"
295,295,"2007-07-03 20:34:16",2.1,2007,7,3,f4897efc-c0a8-0169-2a8c-eeea8061baf4,1,0.112095426380315,"uri-too long error when searching for duplicates"
30,30,"2007-07-04 05:38:51",2.1,2007,7,4,f4899220-c0a8-0169-2a8c-eeea76d700d5,0,0.99,"Pressing autocomplete keys in a dialog closes the active java editor"
143,143,"2007-07-04 13:33:06",2.1,2007,7,4,f489897b-c0a8-0169-2a8c-eeea23308f1b,1,0.0244612274498163,"[web connector] Login request URL and password with &"
399,399,"2007-07-04 14:25:58",2.1,2007,7,4,f48885a8-c0a8-0169-2a8c-eeeaeddb642a,0,0.00412646888317427,"Add source attachments for jars in web core"
399,304,"2007-07-04 14:25:58",2.1,2007,7,4,f48885a8-c0a8-0169-2a8c-eeeaeddb642a,1,0.00421162216830655,"Add source attachments for jars in web core"
399,399,"2007-07-04 14:25:58",2.1,2007,7,4,f48885a8-c0a8-0169-2a8c-eeeaeddb642a,1,0.00430463264107158,"Add source attachments for jars in web core"
240,116,"2007-07-04 14:51:50",2.1,2007,7,4,f4898623-c0a8-0169-2a8c-eeea3a0dc7c4,0,0.0224305910942575,"[Package Explorer] ""Link with Editor"" state not saved"
304,320,"2007-07-04 16:45:35",2.1,2007,7,4,f4885eff-c0a8-0169-2a8c-eeea28718da8,0,0.00357575523732531,"Empty preference navigation pane on selecting preferences from Task List view menu"
304,143,"2007-07-04 16:45:35",2.1,2007,7,4,f4885eff-c0a8-0169-2a8c-eeea28718da8,1,0.00358397018313033,"Empty preference navigation pane on selecting preferences from Task List view menu"
304,457,"2007-07-04 16:45:35",2.1,2007,7,4,f4885eff-c0a8-0169-2a8c-eeea28718da8,1,0.00359900074677713,"Empty preference navigation pane on selecting preferences from Task List view menu"
304,304,"2007-07-04 16:45:35",2.1,2007,7,4,f4885eff-c0a8-0169-2a8c-eeea28718da8,1,0.00364399348580512,"Empty preference navigation pane on selecting preferences from Task List view menu"
457,457,"2007-07-04 17:29:11",2.1,2007,7,4,f48992be-c0a8-0169-2a8c-eeea41a937dc,0,0.99,"Alt+Shift+Q, K to open task list is broken"
457,457,"2007-07-04 17:37:20",2.1,2007,7,4,f48992be-c0a8-0169-2a8c-eeea41a937dc,1,0.99,"Alt+Shift+Q, K to open task list is broken"
391,391,"2007-07-04 19:27:41",2.1,2007,7,4,f48993be-c0a8-0169-2a8c-eeeab5f3da49,0,0.99,"[api] Need a canQuery method on AbstractRepositoryConnectorUi"
391,391,"2007-07-04 19:47:01",2.1,2007,7,4,f48994f9-c0a8-0169-2a8c-eeeae5494173,0,0.99,"Task disappeared from query and from tasklist"
143,391,"2007-07-04 20:33:33",2.1,2007,7,4,f48993be-c0a8-0169-2a8c-eeeab5f3da49,0,0.121860576069539,"[api] Need a canQuery method on AbstractRepositoryConnectorUi"
304,399,"2007-07-05 00:34:29",2.1,2007,7,5,f4897700-c0a8-0169-2a8c-eeea4b7f183b,0,0.0140485608523346,"Mylyn does not contribute update site"
304,399,"2007-07-05 00:34:29",2.1,2007,7,5,f4897700-c0a8-0169-2a8c-eeea4b7f183b,1,0.0140684054643793,"Mylyn does not contribute update site"
304,304,"2007-07-05 00:35:50",2.1,2007,7,5,f4897700-c0a8-0169-2a8c-eeea4b7f183b,1,0.700035713374682,"Mylyn does not contribute update site"
